Time (s),North (m),East (m),Down (m)
21.0,96.469,-8.435999999999998,-25.832
21.1,96.444,-8.280999999999999,-25.827
21.2,96.415,-8.125999999999998,-25.822
21.3,96.385,-7.9719999999999995,-25.817
21.4,96.352,-7.818999999999999,-25.812
21.5,96.316,-7.6659999999999995,-25.807
21.6,96.278,-7.512999999999999,-25.802
21.7,96.238,-7.360999999999999,-25.797
21.8,96.196,-7.209999999999999,-25.792
21.9,96.151,-7.059999999999999,-25.787
22.0,96.103,-6.909999999999999,-25.782
22.1,96.053,-6.760999999999999,-25.777
22.2,96.001,-6.6129999999999995,-25.772
22.3,95.947,-6.464999999999999,-25.767
22.4,95.89,-6.318999999999999,-25.762
22.5,95.831,-6.172999999999999,-25.757
22.6,95.77,-6.028999999999999,-25.752
22.7,95.707,-5.884999999999999,-25.747
22.8,95.641,-5.741999999999999,-25.742
22.9,95.573,-5.600999999999999,-25.737
23.0,95.503,-5.459999999999999,-25.732
23.1,95.43,-5.320999999999999,-25.727
23.2,95.356,-5.1819999999999995,-25.722
23.3,95.279,-5.044999999999999,-25.717
23.4,95.2,-4.909999999999999,-25.712
23.5,95.119,-4.7749999999999995,-25.707
23.6,95.036,-4.6419999999999995,-25.702
23.7,94.951,-4.509999999999999,-25.697
23.8,94.863,-4.378999999999999,-25.692
23.9,94.774,-4.249999999999999,-25.687
24.0,94.683,-4.121999999999999,-25.682
24.1,94.589,-3.9959999999999987,-25.677
24.2,94.494,-3.8709999999999987,-25.672
24.3,94.397,-3.747999999999999,-25.667
24.4,94.298,-3.6259999999999986,-25.662
24.5,94.197,-3.5059999999999985,-25.657
24.6,94.094,-3.3869999999999987,-25.652
24.7,93.989,-3.2699999999999987,-25.647
24.8,93.882,-3.1549999999999985,-25.642
24.9,93.774,-3.0409999999999986,-25.637
25.0,93.664,-2.9289999999999985,-25.632
25.1,93.552,-2.8189999999999986,-25.627
25.2,93.438,-2.7099999999999986,-25.622
25.3,93.323,-2.6039999999999988,-25.617
25.4,93.206,-2.4989999999999988,-25.612
25.5,93.087,-2.3959999999999986,-25.607
25.6,92.967,-2.2949999999999986,-25.602
25.7,92.845,-2.195999999999999,-25.597
25.8,92.722,-2.0979999999999985,-25.592
25.9,92.597,-2.002999999999999,-25.587
26.0,92.47,-1.9099999999999986,-25.582
26.1,92.343,-1.8189999999999986,-25.577
26.2,92.213,-1.7289999999999988,-25.572
26.3,92.083,-1.6419999999999986,-25.567
26.4,91.951,-1.5569999999999986,-25.562
26.5,91.818,-1.4739999999999986,-25.557
26.6,91.683,-1.3929999999999987,-25.552
26.7,91.547,-1.3139999999999987,-25.547
26.8,91.41,-1.2369999999999988,-25.542
26.9,91.272,-1.1619999999999986,-25.537
27.0,91.132,-1.0899999999999987,-25.532
27.1,90.992,-1.0199999999999987,-25.527
27.2,90.85,-0.9519999999999987,-25.522
27.3,90.708,-0.8859999999999988,-25.517
27.4,90.564,-0.8219999999999987,-25.512
27.5,90.419,-0.7609999999999988,-25.507
27.6,90.274,-0.7019999999999987,-25.502
27.7,90.127,-0.6459999999999988,-25.497
27.8,89.98,-0.5909999999999987,-25.492
27.9,89.832,-0.5389999999999988,-25.487
28.0,89.683,-0.48899999999999877,-25.482
28.1,89.533,-0.4419999999999988,-25.477
28.2,89.382,-0.3969999999999988,-25.472
28.3,89.231,-0.35399999999999876,-25.467
28.4,89.079,-0.3139999999999988,-25.462
28.5,88.927,-0.2759999999999988,-25.457
28.6,88.774,-0.24099999999999877,-25.452
28.7,88.62,-0.20799999999999877,-25.447
28.8,88.466,-0.17699999999999877,-25.442
28.9,88.312,-0.14899999999999877,-25.437
29.0,88.157,-0.12299999999999878,-25.432
29.1,88.002,-0.09999999999999878,-25.427
29.2,87.846,-0.07899999999999878,-25.422
29.3,87.69,-0.05999999999999878,-25.417
29.4,87.534,-0.043999999999998776,-25.412
29.5,87.377,-0.030999999999998775,-25.407
29.6,87.22,-0.019999999999998776,-25.402
29.7,87.064,-0.010999999999998775,-25.397
29.8,86.907,-0.004999999999998775,-25.392
29.9,86.75,-0.0009999999999987753,-25.387
30.0,86.593,1.2246467991473533e-15,-25.382
30.1,86.436,-0.0009999999999987753,-25.377
30.2,86.278,-0.004999999999998775,-25.372
30.3,86.122,-0.010999999999998775,-25.367
30.4,85.965,-0.019999999999998776,-25.362
30.5,85.808,-0.030999999999998775,-25.357
30.6,85.651,-0.043999999999998776,-25.352
30.7,85.495,-0.05999999999999878,-25.347
30.8,85.339,-0.07899999999999878,-25.342
30.9,85.184,-0.09999999999999878,-25.337
31.0,85.028,-0.12299999999999878,-25.332
31.1,84.873,-0.14899999999999877,-25.327
31.2,84.719,-0.17699999999999877,-25.322
31.3,84.565,-0.20799999999999877,-25.317
31.4,84.411,-0.24099999999999877,-25.312
31.5,84.258,-0.2759999999999988,-25.307
31.6,84.106,-0.3139999999999988,-25.302
31.7,83.954,-0.35399999999999876,-25.297
31.8,83.803,-0.3969999999999988,-25.292
31.9,83.652,-0.4419999999999988,-25.287
32.0,83.502,-0.48899999999999877,-25.282
32.1,83.353,-0.5389999999999988,-25.277
32.2,83.205,-0.5909999999999987,-25.272
32.3,83.058,-0.6459999999999988,-25.267
32.4,82.911,-0.7019999999999987,-25.262
32.5,82.766,-0.7609999999999988,-25.257
32.6,82.621,-0.8219999999999987,-25.252
32.7,82.477,-0.8859999999999988,-25.247
32.8,82.335,-0.9519999999999987,-25.242
32.9,82.193,-1.0199999999999987,-25.237
33.0,82.053,-1.0899999999999987,-25.232
33.1,81.913,-1.1619999999999986,-25.227
33.2,81.775,-1.2369999999999988,-25.222
33.3,81.638,-1.3139999999999987,-25.217
33.4,81.502,-1.3929999999999987,-25.212
33.5,81.368,-1.4739999999999986,-25.207
33.6,81.234,-1.5569999999999986,-25.202
33.7,81.102,-1.6419999999999986,-25.197
33.8,80.972,-1.7289999999999988,-25.192
33.9,80.843,-1.8189999999999986,-25.187
34.0,80.715,-1.9099999999999986,-25.182
34.1,80.588,-2.002999999999999,-25.177
34.2,80.464,-2.0979999999999985,-25.172
34.3,80.34,-2.195999999999999,-25.167
34.4,80.218,-2.2949999999999986,-25.162
34.5,80.098,-2.3959999999999986,-25.157
34.6,79.979,-2.4989999999999988,-25.152
34.7,79.862,-2.6039999999999988,-25.147
34.8,79.747,-2.7099999999999986,-25.142
34.9,79.633,-2.8189999999999986,-25.137
35.0,79.522,-2.9289999999999985,-25.132
35.1,79.411,-3.0409999999999986,-25.127
35.2,79.303,-3.1549999999999985,-25.122
35.3,79.196,-3.2699999999999987,-25.117
35.4,79.091,-3.3869999999999987,-25.112
35.5,78.989,-3.5059999999999985,-25.107
35.6,78.887,-3.6259999999999986,-25.102
35.7,78.788,-3.747999999999999,-25.097
35.8,78.691,-3.8709999999999987,-25.092
35.9,78.596,-3.9959999999999987,-25.087
36.0,78.502,-4.121999999999999,-25.082
36.1,78.411,-4.249999999999999,-25.077
36.2,78.322,-4.378999999999999,-25.072
36.3,78.235,-4.509999999999999,-25.067
36.4,78.149,-4.6419999999999995,-25.062
36.5,78.066,-4.7749999999999995,-25.057
36.6,77.985,-4.909999999999999,-25.052
36.7,77.906,-5.044999999999999,-25.047
36.8,77.83,-5.1819999999999995,-25.042
36.9,77.755,-5.320999999999999,-25.037
37.0,77.683,-5.459999999999999,-25.032
37.1,77.612,-5.600999999999999,-25.027
37.2,77.544,-5.741999999999999,-25.022
37.3,77.479,-5.884999999999999,-25.017
37.4,77.415,-6.028999999999999,-25.012
37.5,77.354,-6.172999999999999,-25.007
37.6,77.295,-6.318999999999999,-25.002
37.7,77.238,-6.464999999999999,-24.997
37.8,77.184,-6.6129999999999995,-24.992
37.9,77.132,-6.760999999999999,-24.987
38.0,77.082,-6.909999999999999,-24.982
38.1,77.035,-7.059999999999999,-24.977
38.2,76.99,-7.209999999999999,-24.972
38.3,76.947,-7.360999999999999,-24.967
38.4,76.907,-7.512999999999999,-24.962
38.5,76.869,-7.6659999999999995,-24.957
38.6,76.833,-7.818999999999999,-24.952
38.7,76.8,-7.9719999999999995,-24.947
38.8,76.77,-8.125999999999998,-24.942
38.9,76.741,-8.280999999999999,-24.937
39.0,76.716,-8.435999999999998,-24.932
39.1,76.692,-8.590999999999998,-24.927
39.2,76.671,-8.746999999999998,-24.922
39.3,76.653,-8.902999999999999,-24.917
39.4,76.637,-9.058999999999997,-24.912
39.5,76.623,-9.214999999999998,-24.907
39.6,76.612,-9.371999999999998,-24.902
39.7,76.604,-9.528999999999998,-24.897
39.8,76.598,-9.685999999999998,-24.892
39.9,76.594,-9.842999999999998,-24.887
40.0,76.593,-9.999999999999998,-24.882
40.1,76.594,-10.156999999999998,-24.877
40.2,76.598,-10.313999999999998,-24.872
40.3,76.604,-10.470999999999998,-24.867
40.4,76.612,-10.627999999999998,-24.862
40.5,76.623,-10.784999999999998,-24.857
40.6,76.637,-10.940999999999999,-24.852
40.7,76.653,-11.096999999999998,-24.847
40.8,76.671,-11.252999999999998,-24.842
40.9,76.692,-11.408999999999999,-24.837
41.0,76.716,-11.563999999999998,-24.832
41.1,76.741,-11.718999999999998,-24.827
41.2,76.77,-11.873999999999999,-24.822
41.3,76.8,-12.027999999999999,-24.817
41.4,76.833,-12.180999999999997,-24.812
41.5,76.869,-12.333999999999998,-24.807
41.6,76.907,-12.486999999999998,-24.802
41.7,76.947,-12.638999999999998,-24.797
41.8,76.99,-12.789999999999997,-24.792
41.9,77.035,-12.939999999999998,-24.787
42.0,77.082,-13.089999999999998,-24.782
42.1,77.132,-13.238999999999999,-24.777
42.2,77.184,-13.386999999999999,-24.772
42.3,77.238,-13.534999999999998,-24.767
42.4,77.295,-13.680999999999997,-24.762
42.5,77.354,-13.826999999999998,-24.757
42.6,77.415,-13.970999999999998,-24.752
42.7,77.479,-14.114999999999998,-24.747
42.8,77.544,-14.257999999999997,-24.742
42.9,77.612,-14.398999999999997,-24.737
43.0,77.683,-14.539999999999997,-24.732
43.1,77.755,-14.678999999999998,-24.727
43.2,77.83,-14.817999999999998,-24.722
43.3,77.906,-14.954999999999998,-24.717
43.4,77.985,-15.089999999999998,-24.712
43.5,78.066,-15.224999999999998,-24.707
43.6,78.149,-15.357999999999999,-24.702
43.7,78.235,-15.489999999999998,-24.697
43.8,78.322,-15.620999999999999,-24.692
43.9,78.411,-15.749999999999998,-24.687
44.0,78.502,-15.877999999999998,-24.682
44.1,78.596,-16.004,-24.677
44.2,78.691,-16.129,-24.672
44.3,78.788,-16.252,-24.667
44.4,78.887,-16.374,-24.662
44.5,78.989,-16.494,-24.657
44.6,79.091,-16.613,-24.652
44.7,79.196,-16.73,-24.647
44.8,79.303,-16.845,-24.642
44.9,79.411,-16.959,-24.637
45.0,79.522,-17.071,-24.632
45.1,79.633,-17.181,-24.627
45.2,79.747,-17.29,-24.622
45.3,79.862,-17.396,-24.617
45.4,79.979,-17.501,-24.612
45.5,80.098,-17.604,-24.607
45.6,80.218,-17.705,-24.602
45.7,80.34,-17.804,-24.597
45.8,80.464,-17.902,-24.592
45.9,80.588,-17.997,-24.587
46.0,80.715,-18.09,-24.582
46.1,80.843,-18.181,-24.577
46.2,80.972,-18.271,-24.572
46.3,81.102,-18.358,-24.567
46.4,81.234,-18.443,-24.562
46.5,81.368,-18.526,-24.557
46.6,81.502,-18.607,-24.552
46.7,81.638,-18.686,-24.547
46.8,81.775,-18.763,-24.542
46.9,81.913,-18.838,-24.537
47.0,82.053,-18.91,-24.532
47.1,82.193,-18.98,-24.527
47.2,82.335,-19.048,-24.522
47.3,82.477,-19.114,-24.517
47.4,82.621,-19.178,-24.512
47.5,82.766,-19.239,-24.507
47.6,82.911,-19.298,-24.502
47.7,83.058,-19.354,-24.497
47.8,83.205,-19.409,-24.492
47.9,83.353,-19.461,-24.487
48.0,83.502,-19.511,-24.482
48.1,83.652,-19.558,-24.477
48.2,83.803,-19.603,-24.472
48.3,83.954,-19.646,-24.467
48.4,84.106,-19.686,-24.462
48.5,84.258,-19.724,-24.457
48.6,84.411,-19.759,-24.452
48.7,84.565,-19.792,-24.447
48.8,84.719,-19.823,-24.442
48.9,84.873,-19.851,-24.437
49.0,85.028,-19.877,-24.432
49.1,85.184,-19.9,-24.427
49.2,85.339,-19.921,-24.422
49.3,85.495,-19.94,-24.417
49.4,85.651,-19.956,-24.412
49.5,85.808,-19.969,-24.407
49.6,85.965,-19.98,-24.402
49.7,86.122,-19.989,-24.397
49.8,86.278,-19.995,-24.392
49.9,86.436,-19.999,-24.387
50.0,86.593,-20.0,-24.382
50.1,86.75,-19.999,-24.377
50.2,86.907,-19.995,-24.372
50.3,87.064,-19.989,-24.367
50.4,87.22,-19.98,-24.362
50.5,87.377,-19.969,-24.357
50.6,87.534,-19.956,-24.352
50.7,87.69,-19.94,-24.347
50.8,87.846,-19.921,-24.342
50.9,88.002,-19.9,-24.337
51.0,88.157,-19.877,-24.332
51.1,88.312,-19.851,-24.327
51.2,88.466,-19.823,-24.322
51.3,88.62,-19.792,-24.317
51.4,88.774,-19.759,-24.312
51.5,88.927,-19.724,-24.307
51.6,89.079,-19.686,-24.302
51.7,89.231,-19.646,-24.297
51.8,89.382,-19.603,-24.292
51.9,89.533,-19.558,-24.287
52.0,89.683,-19.511,-24.282
52.1,89.832,-19.461,-24.277
52.2,89.98,-19.409,-24.272
52.3,90.127,-19.354,-24.267
52.4,90.274,-19.298,-24.262
52.5,90.419,-19.239,-24.257
52.6,90.564,-19.178,-24.252
52.7,90.708,-19.114,-24.247
52.8,90.85,-19.048,-24.242
52.9,90.992,-18.98,-24.237
53.0,91.132,-18.91,-24.232
53.1,91.272,-18.838,-24.227
53.2,91.41,-18.763,-24.222
53.3,91.547,-18.686,-24.217
53.4,91.683,-18.607,-24.212
53.5,91.818,-18.526,-24.207
53.6,91.951,-18.443,-24.202
53.7,92.083,-18.358,-24.197
53.8,92.213,-18.271,-24.192
53.9,92.343,-18.181,-24.187
54.0,92.47,-18.09,-24.182
54.1,92.597,-17.997,-24.177
54.2,92.722,-17.902,-24.172
54.3,92.845,-17.804,-24.167
54.4,92.967,-17.705,-24.162
54.5,93.087,-17.604,-24.157
54.6,93.206,-17.501,-24.152
54.7,93.323,-17.396,-24.147
54.8,93.438,-17.29,-24.142
54.9,93.552,-17.181,-24.137
55.0,93.664,-17.071,-24.132
55.1,93.774,-16.959,-24.127
55.2,93.882,-16.845,-24.122
55.3,93.989,-16.73,-24.117
55.4,94.094,-16.613,-24.112
55.5,94.197,-16.494,-24.107
55.6,94.298,-16.374,-24.102
55.7,94.397,-16.252,-24.097
55.8,94.494,-16.129,-24.092
55.9,94.589,-16.004,-24.087
56.0,94.683,-15.877999999999998,-24.082
56.1,94.774,-15.749999999999998,-24.077
56.2,94.863,-15.620999999999999,-24.072
56.3,94.951,-15.489999999999998,-24.067
56.4,95.036,-15.357999999999999,-24.062
56.5,95.119,-15.224999999999998,-24.057
56.6,95.2,-15.089999999999998,-24.052
56.7,95.279,-14.954999999999998,-24.047
56.8,95.356,-14.817999999999998,-24.042
56.9,95.43,-14.678999999999998,-24.037
57.0,95.503,-14.539999999999997,-24.032
57.1,95.573,-14.398999999999997,-24.027
57.2,95.641,-14.257999999999997,-24.022
57.3,95.707,-14.114999999999998,-24.017
57.4,95.77,-13.970999999999998,-24.012
57.5,95.831,-13.826999999999998,-24.007
57.6,95.89,-13.680999999999997,-24.002
57.7,95.947,-13.534999999999998,-23.997
57.8,96.001,-13.386999999999999,-23.992
57.9,96.053,-13.238999999999999,-23.987
58.0,96.103,-13.089999999999998,-23.982
58.1,96.151,-12.939999999999998,-23.977
58.2,96.196,-12.789999999999997,-23.972
58.3,96.238,-12.638999999999998,-23.967
58.4,96.278,-12.486999999999998,-23.962
58.5,96.316,-12.333999999999998,-23.957
58.6,96.352,-12.180999999999997,-23.952
58.7,96.385,-12.027999999999999,-23.947
58.8,96.415,-11.873999999999999,-23.942
58.9,96.444,-11.718999999999998,-23.937
59.0,96.469,-11.563999999999998,-23.932
59.1,96.493,-11.408999999999999,-23.927
59.2,96.514,-11.252999999999998,-23.922
59.3,96.532,-11.096999999999998,-23.917
59.4,96.548,-10.940999999999999,-23.912
59.5,96.562,-10.784999999999998,-23.907
59.6,96.573,-10.627999999999998,-23.902
59.7,96.581,-10.470999999999998,-23.897
59.8,96.588,-10.313999999999998,-23.892
59.9,96.591,-10.156999999999998,-23.887
60.0,96.593,-9.999999999999998,-23.882
60.1,96.591,-9.842999999999998,-23.877
60.2,96.588,-9.685999999999998,-23.872
60.3,96.581,-9.528999999999998,-23.867
60.4,96.573,-9.371999999999998,-23.862
60.5,96.562,-9.214999999999998,-23.857
60.6,96.548,-9.058999999999997,-23.852
60.7,96.532,-8.902999999999999,-23.847
60.8,96.514,-8.746999999999998,-23.842
60.9,96.493,-8.590999999999998,-23.837
61.0,96.469,-8.435999999999998,-23.832
61.1,96.444,-8.280999999999999,-23.827
61.2,96.415,-8.125999999999998,-23.822
