Time (s),North (m),East (m),Down (m)
5.8,23.012,8.660254037844387,-7.506
5.9,23.495000000000005,8.660254037844387,-7.635
6.0,23.978,8.660254037844387,-7.765
6.1,24.461,8.660254037844387,-7.894
6.2,24.944000000000003,8.660254037844387,-8.023
6.3,25.427,8.660254037844387,-8.153
6.4,25.910000000000004,8.660254037844387,-8.282
6.5,26.393,8.660254037844387,-8.412
6.6,26.876000000000005,8.660254037844387,-8.541
6.7,27.359,8.660254037844387,-8.67
6.8,27.841,8.660254037844387,-8.8
6.9,28.323999999999998,8.660254037844387,-8.929
7.0,28.807000000000002,8.660254037844387,-9.059
7.1,29.29,8.660254037844387,-9.188
7.2,29.773000000000003,8.660254037844387,-9.317
7.3,30.256,8.660254037844387,-9.447
7.4,30.738999999999997,8.660254037844387,-9.576
7.5,31.222,8.660254037844387,-9.706
7.6,31.705,8.660254037844387,-9.835
7.7,32.188,8.660254037844387,-9.965
7.8,32.671,8.660254037844387,-10.094
7.9,33.154,8.660254037844387,-10.223
8.0,33.637,8.660254037844387,-10.353
8.1,34.12,8.660254037844387,-10.482
8.2,34.603,8.660254037844387,-10.612
8.3,35.086,8.660254037844387,-10.741
8.4,35.569,8.660254037844387,-10.87
8.5,36.052,8.660254037844387,-11.0
8.6,36.535,8.660254037844387,-11.129
8.7,37.018,8.660254037844387,-11.259
8.8,37.501,8.660254037844387,-11.388
8.9,37.984,8.660254037844387,-11.517
9.0,38.467,8.660254037844387,-11.647
9.1,38.95,8.660254037844387,-11.776
9.2,39.433,8.660254037844387,-11.906
9.3,39.916,8.660254037844387,-12.035
9.4,40.399,8.660254037844387,-12.164
9.5,40.881,8.660254037844387,-12.294
9.6,41.364,8.660254037844387,-12.423
9.7,41.847,8.660254037844387,-12.553
9.8,42.33,8.660254037844387,-12.682
9.9,42.813,8.660254037844387,-12.812
10.0,43.296,8.660254037844387,-12.941
10.1,43.779,8.660254037844387,-13.07
10.2,44.262,8.660254037844387,-13.2
10.3,44.745,8.660254037844387,-13.329
10.4,45.228,8.660254037844387,-13.459
10.5,45.711,8.660254037844387,-13.588
10.6,46.194,8.660254037844387,-13.717
10.7,46.677,8.660254037844387,-13.847
10.8,47.16,8.660254037844387,-13.976
10.9,47.643,8.660254037844387,-14.106
11.0,48.126,8.660254037844387,-14.235
11.1,48.609,8.660254037844387,-14.364
11.2,49.092,8.660254037844387,-14.494
11.3,49.575,8.660254037844387,-14.623
11.4,50.058,8.660254037844387,-14.753
11.5,50.541,8.660254037844387,-14.882
11.6,51.024,8.660254037844387,-15.012
11.7,51.507,8.660254037844387,-15.141
11.8,51.99,8.660254037844387,-15.27
11.9,52.473,8.660254037844387,-15.4
12.0,52.956,8.660254037844387,-15.529
12.1,53.439,8.660254037844387,-15.659
12.2,53.921,8.660254037844387,-15.788
12.3,54.404,8.660254037844387,-15.917
12.4,54.887,8.660254037844387,-16.047
12.5,55.37,8.660254037844387,-16.176
12.6,55.853,8.660254037844387,-16.306
12.7,56.336,8.660254037844387,-16.435
12.8,56.819,8.660254037844387,-16.564
12.9,57.302,8.660254037844387,-16.694
13.0,57.785,8.660254037844387,-16.823
13.1,58.268,8.660254037844387,-16.953
13.2,58.751,8.660254037844387,-17.082
13.3,59.233999999999995,8.660254037844387,-17.211
13.4,59.717,8.660254037844387,-17.341
13.5,60.2,8.660254037844387,-17.47
13.6,60.68300000000001,8.660254037844387,-17.6
13.7,61.166,8.660254037844387,-17.729
13.8,61.649,8.660254037844387,-17.859
13.9,62.132000000000005,8.660254037844387,-17.988
14.0,62.614999999999995,8.660254037844387,-18.117
14.1,63.098,8.660254037844387,-18.247
14.2,63.581,8.660254037844387,-18.376
14.3,64.064,8.660254037844387,-18.506
14.4,64.547,8.660254037844387,-18.635
14.5,65.03,8.660254037844387,-18.764
14.6,65.513,8.660254037844387,-18.894
14.7,65.996,8.660254037844387,-19.023
14.8,66.479,8.660254037844387,-19.153
14.9,66.961,8.660254037844387,-19.282
15.0,67.444,8.660254037844387,-19.411
15.1,67.927,8.660254037844387,-19.541
15.2,68.41,8.660254037844387,-19.67
15.3,68.893,8.660254037844387,-19.8
15.4,69.376,8.660254037844387,-19.929
15.5,69.859,8.660254037844387,-20.058
15.6,70.342,8.660254037844387,-20.188
15.7,70.825,8.660254037844387,-20.317
15.8,71.308,8.660254037844387,-20.447
15.9,71.791,8.660254037844387,-20.576
16.0,72.274,8.660254037844387,-20.706
16.1,72.757,8.660254037844387,-20.835
16.2,73.24,8.660254037844387,-20.964
16.3,73.723,8.660254037844387,-21.094
16.4,74.206,8.660254037844387,-21.223
16.5,74.689,8.660254037844387,-21.353
16.6,75.172,8.660254037844387,-21.482
16.7,75.655,8.660254037844387,-21.611
16.8,76.138,8.660254037844387,-21.741
16.9,76.621,8.660254037844387,-21.87
17.0,77.104,8.660254037844387,-22.0
17.1,77.587,8.660254037844387,-22.129
17.2,78.07,8.660254037844387,-22.258
17.3,78.553,8.660254037844387,-22.388
17.4,79.036,8.660254037844387,-22.517
17.5,79.519,8.660254037844387,-22.647
17.6,80.001,8.660254037844387,-22.776
17.7,80.484,8.660254037844387,-22.905
17.8,80.967,8.660254037844387,-23.035
17.9,81.45,8.660254037844387,-23.164
18.0,81.933,8.660254037844387,-23.294
18.1,82.416,8.660254037844387,-23.423
18.2,82.899,8.660254037844387,-23.553
18.3,83.382,8.660254037844387,-23.682
18.4,83.865,8.660254037844387,-23.811
18.5,84.348,8.660254037844387,-23.941
18.6,84.831,8.660254037844387,-24.07
18.7,85.314,8.660254037844387,-24.2
18.8,85.797,8.660254037844387,-24.329
18.9,86.28,8.660254037844387,-24.458
19.0,86.763,8.660254037844387,-24.588
19.1,87.246,8.660254037844387,-24.717
19.2,87.729,8.660254037844387,-24.847
19.3,88.212,8.660254037844387,-24.976
19.4,88.695,8.660254037844387,-25.105
19.5,89.178,8.660254037844387,-25.235
19.6,89.661,8.660254037844387,-25.364
19.7,90.144,8.660254037844387,-25.494
19.8,90.627,8.660254037844387,-25.623
19.9,91.11,8.660254037844387,-25.752
20.0,101.593,-1.3397459621556127,-25.882
20.1,101.591,-1.1827459621556127,-25.877
20.2,101.588,-1.0257459621556126,-25.872
20.3,101.581,-0.8687459621556126,-25.867
20.4,101.573,-0.7117459621556126,-25.862
20.5,101.562,-0.5547459621556126,-25.857
20.6,101.548,-0.398745962155612,-25.852
20.7,101.532,-0.24274596215561317,-25.847
20.8,101.514,-0.08674596215561259,-25.842
20.9,101.493,0.069254037844388,-25.837
21.0,101.469,0.22425403784438735,-25.832
21.1,101.444,0.3792540378443867,-25.827
21.2,101.415,0.5342540378443879,-25.822
21.3,101.385,0.6882540378443869,-25.817
21.4,101.352,0.8412540378443873,-25.812
21.5,101.316,0.9942540378443869,-25.807
21.6,101.278,1.1472540378443874,-25.802
21.7,101.238,1.2992540378443875,-25.797
21.8,101.196,1.4502540378443873,-25.792
21.9,101.151,1.6002540378443877,-25.787
22.0,101.103,1.7502540378443872,-25.782
22.1,101.053,1.8992540378443872,-25.777
22.2,101.001,2.047254037844387,-25.772
22.3,100.947,2.1952540378443874,-25.767
22.4,100.89,2.3412540378443873,-25.762
22.5,100.831,2.4872540378443873,-25.757
22.6,100.77,2.6312540378443874,-25.752
22.7,100.707,2.7752540378443875,-25.747
22.8,100.641,2.9182540378443873,-25.742
22.9,100.573,3.0592540378443873,-25.737
23.0,100.503,3.2002540378443873,-25.732
23.1,100.43,3.3392540378443876,-25.727
23.2,100.356,3.478254037844387,-25.722
23.3,100.279,3.6152540378443874,-25.717
23.4,100.2,3.750254037844387,-25.712
23.5,100.119,3.885254037844387,-25.707
23.6,100.036,4.018254037844387,-25.702
23.7,99.951,4.1502540378443875,-25.697
23.8,99.863,4.281254037844388,-25.692
23.9,99.774,4.410254037844387,-25.687
24.0,99.683,4.538254037844387,-25.682
24.1,99.589,4.664254037844387,-25.677
24.2,99.494,4.789254037844387,-25.672
24.3,99.397,4.912254037844387,-25.667
24.4,99.298,5.034254037844388,-25.662
24.5,99.197,5.154254037844387,-25.657
24.6,99.094,5.273254037844387,-25.652
24.7,98.989,5.390254037844388,-25.647
24.8,98.882,5.505254037844388,-25.642
24.9,98.774,5.619254037844387,-25.637
25.0,98.664,5.731254037844387,-25.632
25.1,98.552,5.841254037844387,-25.627
25.2,98.438,5.950254037844387,-25.622
25.3,98.323,6.056254037844387,-25.617
25.4,98.206,6.161254037844387,-25.612
25.5,98.087,6.264254037844387,-25.607
25.6,97.967,6.365254037844387,-25.602
25.7,97.845,6.464254037844388,-25.597
25.8,97.722,6.562254037844387,-25.592
25.9,97.597,6.657254037844387,-25.587
26.0,97.47,6.750254037844387,-25.582
26.1,97.343,6.841254037844387,-25.577
26.2,97.213,6.931254037844387,-25.572
26.3,97.083,7.018254037844388,-25.567
26.4,96.951,7.103254037844387,-25.562
26.5,96.818,7.186254037844387,-25.557
26.6,96.683,7.2672540378443875,-25.552
26.7,96.547,7.346254037844387,-25.547
26.8,96.41,7.423254037844387,-25.542
26.9,96.272,7.498254037844387,-25.537
27.0,96.132,7.570254037844387,-25.532
27.1,95.992,7.640254037844388,-25.527
27.2,95.85,7.708254037844387,-25.522
27.3,95.708,7.774254037844387,-25.517
27.4,95.564,7.838254037844387,-25.512
27.5,95.419,7.899254037844387,-25.507
27.6,95.274,7.958254037844387,-25.502
27.7,95.127,8.014254037844387,-25.497
27.8,94.98,8.069254037844388,-25.492
27.9,94.832,8.121254037844388,-25.487
28.0,94.683,8.171254037844387,-25.482
28.1,94.533,8.218254037844387,-25.477
28.2,94.382,8.263254037844387,-25.472
28.3,94.231,8.306254037844388,-25.467
28.4,94.079,8.346254037844387,-25.462
28.5,93.927,8.384254037844387,-25.457
28.6,93.774,8.419254037844388,-25.452
28.7,93.62,8.452254037844387,-25.447
28.8,93.466,8.483254037844388,-25.442
28.9,93.312,8.511254037844388,-25.437
29.0,93.157,8.537254037844388,-25.432
29.1,93.002,8.560254037844388,-25.427
29.2,92.846,8.581254037844387,-25.422
29.3,92.69,8.600254037844387,-25.417
29.4,92.534,8.616254037844387,-25.412
29.5,92.377,8.629254037844387,-25.407
29.6,92.22,8.640254037844388,-25.402
29.7,92.064,8.649254037844388,-25.397
29.8,91.907,8.655254037844387,-25.392
29.9,91.75,8.659254037844388,-25.387
30.0,91.593,8.660254037844387,-25.382
30.1,91.436,8.659254037844388,-25.377
30.2,91.278,8.655254037844387,-25.372
30.3,91.122,8.649254037844388,-25.367
30.4,90.965,8.640254037844388,-25.362
30.5,90.808,8.629254037844387,-25.357
30.6,90.651,8.616254037844387,-25.352
30.7,90.495,8.600254037844387,-25.347
30.8,90.339,8.581254037844387,-25.342
30.9,90.184,8.560254037844388,-25.337
31.0,90.028,8.537254037844388,-25.332
31.1,89.873,8.511254037844388,-25.327
31.2,89.719,8.483254037844388,-25.322
31.3,89.565,8.452254037844387,-25.317
31.4,89.411,8.419254037844388,-25.312
31.5,89.258,8.384254037844387,-25.307
31.6,89.106,8.346254037844387,-25.302
31.7,88.954,8.306254037844388,-25.297
31.8,88.803,8.263254037844387,-25.292
31.9,88.652,8.218254037844387,-25.287
32.0,88.502,8.171254037844387,-25.282
32.1,88.353,8.121254037844388,-25.277
32.2,88.205,8.069254037844388,-25.272
32.3,88.058,8.014254037844387,-25.267
32.4,87.911,7.958254037844387,-25.262
32.5,87.766,7.899254037844387,-25.257
32.6,87.621,7.838254037844387,-25.252
32.7,87.477,7.774254037844387,-25.247
32.8,87.335,7.708254037844387,-25.242
32.9,87.193,7.640254037844388,-25.237
33.0,87.053,7.570254037844387,-25.232
33.1,86.913,7.498254037844387,-25.227
33.2,86.775,7.423254037844387,-25.222
33.3,86.638,7.346254037844387,-25.217
33.4,86.502,7.2672540378443875,-25.212
33.5,86.368,7.186254037844387,-25.207
33.6,86.234,7.103254037844387,-25.202
33.7,86.102,7.018254037844388,-25.197
33.8,85.972,6.931254037844387,-25.192
33.9,85.843,6.841254037844387,-25.187
34.0,85.715,6.750254037844387,-25.182
34.1,85.588,6.657254037844387,-25.177
34.2,85.464,6.562254037844387,-25.172
34.3,85.34,6.464254037844388,-25.167
34.4,85.218,6.365254037844387,-25.162
34.5,85.098,6.264254037844387,-25.157
34.6,84.979,6.161254037844387,-25.152
34.7,84.862,6.056254037844387,-25.147
34.8,84.747,5.950254037844387,-25.142
34.9,84.633,5.841254037844387,-25.137
35.0,84.522,5.731254037844387,-25.132
35.1,84.411,5.619254037844387,-25.127
35.2,84.303,5.505254037844388,-25.122
35.3,84.196,5.390254037844388,-25.117
35.4,84.091,5.273254037844387,-25.112
35.5,83.989,5.154254037844387,-25.107
35.6,83.887,5.034254037844388,-25.102
35.7,83.788,4.912254037844387,-25.097
35.8,83.691,4.789254037844387,-25.092
35.9,83.596,4.664254037844387,-25.087
36.0,83.502,4.538254037844387,-25.082
36.1,83.411,4.410254037844387,-25.077
36.2,83.322,4.281254037844388,-25.072
36.3,83.235,4.1502540378443875,-25.067
36.4,83.149,4.018254037844387,-25.062
36.5,83.066,3.885254037844387,-25.057
36.6,82.985,3.750254037844387,-25.052
36.7,82.906,3.6152540378443874,-25.047
36.8,82.83,3.478254037844387,-25.042
36.9,82.755,3.3392540378443876,-25.037
37.0,82.683,3.2002540378443873,-25.032
37.1,82.612,3.0592540378443873,-25.027
37.2,82.544,2.9182540378443873,-25.022
37.3,82.479,2.7752540378443875,-25.017
37.4,82.415,2.6312540378443874,-25.012
37.5,82.354,2.4872540378443873,-25.007
37.6,82.295,2.3412540378443873,-25.002
37.7,82.238,2.1952540378443874,-24.997
37.8,82.184,2.047254037844387,-24.992
37.9,82.132,1.8992540378443872,-24.987
38.0,82.082,1.7502540378443872,-24.982
38.1,82.035,1.6002540378443877,-24.977
38.2,81.99,1.4502540378443873,-24.972
38.3,81.947,1.2992540378443875,-24.967
38.4,81.907,1.1472540378443874,-24.962
38.5,81.869,0.9942540378443869,-24.957
38.6,81.833,0.8412540378443873,-24.952
38.7,81.8,0.6882540378443869,-24.947
38.8,81.77,0.5342540378443879,-24.942
38.9,81.741,0.3792540378443867,-24.937
39.0,81.716,0.22425403784438735,-24.932
39.1,81.692,0.069254037844388,-24.927
39.2,81.671,-0.08674596215561259,-24.922
39.3,81.653,-0.24274596215561317,-24.917
39.4,81.637,-0.398745962155612,-24.912
39.5,81.623,-0.5547459621556126,-24.907
39.6,81.612,-0.7117459621556126,-24.902
39.7,81.604,-0.8687459621556126,-24.897
39.8,81.598,-1.0257459621556126,-24.892
39.9,81.594,-1.1827459621556127,-24.887
40.0,81.593,-1.3397459621556127,-24.882
40.1,81.594,-1.4967459621556127,-24.877
40.2,81.598,-1.6537459621556128,-24.872
40.3,81.604,-1.8107459621556128,-24.867
40.4,81.612,-1.9677459621556128,-24.862
40.5,81.623,-2.124745962155613,-24.857
40.6,81.637,-2.2807459621556134,-24.852
40.7,81.653,-2.4367459621556122,-24.847
40.8,81.671,-2.592745962155613,-24.842
40.9,81.692,-2.7487459621556134,-24.837
41.0,81.716,-2.9037459621556128,-24.832
41.1,81.741,-3.058745962155612,-24.827
41.2,81.77,-3.2137459621556133,-24.822
41.3,81.8,-3.367745962155613,-24.817
41.4,81.833,-3.520745962155612,-24.812
41.5,81.869,-3.6737459621556123,-24.807
41.6,81.907,-3.826745962155613,-24.802
41.7,81.947,-3.978745962155612,-24.797
41.8,81.99,-4.129745962155612,-24.792
41.9,82.035,-4.279745962155612,-24.787
42.0,82.082,-4.429745962155613,-24.782
42.1,82.132,-4.5787459621556135,-24.777
42.2,82.184,-4.726745962155613,-24.772
42.3,82.238,-4.874745962155613,-24.767
42.4,82.295,-5.020745962155612,-24.762
42.5,82.354,-5.166745962155613,-24.757
42.6,82.415,-5.310745962155613,-24.752
42.7,82.479,-5.454745962155613,-24.747
42.8,82.544,-5.597745962155612,-24.742
42.9,82.612,-5.738745962155612,-24.737
43.0,82.683,-5.879745962155612,-24.732
43.1,82.755,-6.018745962155613,-24.727
43.2,82.83,-6.157745962155612,-24.722
43.3,82.906,-6.294745962155613,-24.717
43.4,82.985,-6.429745962155613,-24.712
43.5,83.066,-6.564745962155612,-24.707
43.6,83.149,-6.697745962155613,-24.702
43.7,83.235,-6.829745962155613,-24.697
43.8,83.322,-6.960745962155613,-24.692
43.9,83.411,-7.089745962155613,-24.687
44.0,83.502,-7.217745962155613,-24.682
44.1,83.596,-7.343745962155614,-24.677
44.2,83.691,-7.468745962155614,-24.672
44.3,83.788,-7.591745962155612,-24.667
44.4,83.887,-7.7137459621556115,-24.662
44.5,83.989,-7.8337459621556125,-24.657
44.6,84.091,-7.952745962155612,-24.652
44.7,84.196,-8.069745962155613,-24.647
44.8,84.303,-8.184745962155612,-24.642
44.9,84.411,-8.298745962155612,-24.637
45.0,84.522,-8.410745962155614,-24.632
45.1,84.633,-8.520745962155614,-24.627
45.2,84.747,-8.629745962155612,-24.622
45.3,84.862,-8.735745962155613,-24.617
45.4,84.979,-8.840745962155614,-24.612
45.5,85.098,-8.943745962155612,-24.607
45.6,85.218,-9.044745962155611,-24.602
45.7,85.34,-9.143745962155611,-24.597
45.8,85.464,-9.241745962155614,-24.592
45.9,85.588,-9.336745962155613,-24.587
46.0,85.715,-9.429745962155613,-24.582
46.1,85.843,-9.520745962155614,-24.577
46.2,85.972,-9.610745962155613,-24.572
46.3,86.102,-9.697745962155613,-24.567
46.4,86.234,-9.782745962155614,-24.562
46.5,86.368,-9.865745962155613,-24.557
46.6,86.502,-9.946745962155612,-24.552
46.7,86.638,-10.025745962155613,-24.547
46.8,86.775,-10.102745962155614,-24.542
46.9,86.913,-10.177745962155614,-24.537
47.0,87.053,-10.249745962155613,-24.532
47.1,87.193,-10.319745962155613,-24.527
47.2,87.335,-10.387745962155611,-24.522
47.3,87.477,-10.453745962155613,-24.517
47.4,87.621,-10.517745962155614,-24.512
47.5,87.766,-10.578745962155613,-24.507
47.6,87.911,-10.637745962155611,-24.502
47.7,88.058,-10.693745962155612,-24.497
47.8,88.205,-10.748745962155612,-24.492
47.9,88.353,-10.800745962155611,-24.487
48.0,88.502,-10.850745962155612,-24.482
48.1,88.652,-10.897745962155613,-24.477
48.2,88.803,-10.942745962155614,-24.472
48.3,88.954,-10.985745962155613,-24.467
48.4,89.106,-11.025745962155613,-24.462
48.5,89.258,-11.063745962155613,-24.457
48.6,89.411,-11.098745962155613,-24.452
48.7,89.565,-11.131745962155614,-24.447
48.8,89.719,-11.162745962155613,-24.442
48.9,89.873,-11.190745962155612,-24.437
49.0,90.028,-11.216745962155612,-24.432
49.1,90.184,-11.239745962155611,-24.427
49.2,90.339,-11.260745962155612,-24.422
49.3,90.495,-11.279745962155614,-24.417
49.4,90.651,-11.295745962155612,-24.412
49.5,90.808,-11.308745962155614,-24.407
49.6,90.965,-11.319745962155613,-24.402
49.7,91.122,-11.328745962155613,-24.397
49.8,91.278,-11.334745962155614,-24.392
49.9,91.436,-11.338745962155611,-24.387
50.0,91.593,-11.339745962155613,-24.382
50.1,91.75,-11.338745962155611,-24.377
50.2,91.907,-11.334745962155614,-24.372
50.3,92.064,-11.328745962155613,-24.367
50.4,92.22,-11.319745962155613,-24.362
50.5,92.377,-11.308745962155614,-24.357
50.6,92.534,-11.295745962155612,-24.352
50.7,92.69,-11.279745962155614,-24.347
50.8,92.846,-11.260745962155612,-24.342
50.9,93.002,-11.239745962155611,-24.337
51.0,93.157,-11.216745962155612,-24.332
51.1,93.312,-11.190745962155612,-24.327
51.2,93.466,-11.162745962155613,-24.322
51.3,93.62,-11.131745962155614,-24.317
51.4,93.774,-11.098745962155613,-24.312
51.5,93.927,-11.063745962155613,-24.307
51.6,94.079,-11.025745962155613,-24.302
51.7,94.231,-10.985745962155613,-24.297
51.8,94.382,-10.942745962155614,-24.292
51.9,94.533,-10.897745962155613,-24.287
52.0,94.683,-10.850745962155612,-24.282
52.1,94.832,-10.800745962155611,-24.277
52.2,94.98,-10.748745962155612,-24.272
52.3,95.127,-10.693745962155612,-24.267
52.4,95.274,-10.637745962155611,-24.262
52.5,95.419,-10.578745962155613,-24.257
52.6,95.564,-10.517745962155614,-24.252
52.7,95.708,-10.453745962155613,-24.247
52.8,95.85,-10.387745962155611,-24.242
52.9,95.992,-10.319745962155613,-24.237
53.0,96.132,-10.249745962155613,-24.232
53.1,96.272,-10.177745962155614,-24.227
53.2,96.41,-10.102745962155614,-24.222
53.3,96.547,-10.025745962155613,-24.217
53.4,96.683,-9.946745962155612,-24.212
53.5,96.818,-9.865745962155613,-24.207
53.6,96.951,-9.782745962155614,-24.202
53.7,97.083,-9.697745962155613,-24.197
53.8,97.213,-9.610745962155613,-24.192
53.9,97.343,-9.520745962155614,-24.187
54.0,97.47,-9.429745962155613,-24.182
54.1,97.597,-9.336745962155613,-24.177
54.2,97.722,-9.241745962155614,-24.172
54.3,97.845,-9.143745962155611,-24.167
54.4,97.967,-9.044745962155611,-24.162
54.5,98.087,-8.943745962155612,-24.157
54.6,98.206,-8.840745962155614,-24.152
54.7,98.323,-8.735745962155613,-24.147
54.8,98.438,-8.629745962155612,-24.142
54.9,98.552,-8.520745962155614,-24.137
55.0,98.664,-8.410745962155614,-24.132
55.1,98.774,-8.298745962155612,-24.127
55.2,98.882,-8.184745962155612,-24.122
55.3,98.989,-8.069745962155613,-24.117
55.4,99.094,-7.952745962155612,-24.112
55.5,99.197,-7.8337459621556125,-24.107
55.6,99.298,-7.7137459621556115,-24.102
55.7,99.397,-7.591745962155612,-24.097
55.8,99.494,-7.468745962155614,-24.092
55.9,99.589,-7.343745962155614,-24.087
56.0,99.683,-7.217745962155613,-24.082
56.1,99.774,-7.089745962155613,-24.077
56.2,99.863,-6.960745962155613,-24.072
56.3,99.951,-6.829745962155613,-24.067
56.4,100.036,-6.697745962155613,-24.062
56.5,100.119,-6.564745962155612,-24.057
56.6,100.2,-6.429745962155613,-24.052
56.7,100.279,-6.294745962155613,-24.047
56.8,100.356,-6.157745962155612,-24.042
56.9,100.43,-6.018745962155613,-24.037
57.0,100.503,-5.879745962155612,-24.032
57.1,100.573,-5.738745962155612,-24.027
57.2,100.641,-5.597745962155612,-24.022
57.3,100.707,-5.454745962155613,-24.017
57.4,100.77,-5.310745962155613,-24.012
57.5,100.831,-5.166745962155613,-24.007
57.6,100.89,-5.020745962155612,-24.002
57.7,100.947,-4.874745962155613,-23.997
57.8,101.001,-4.726745962155613,-23.992
57.9,101.053,-4.5787459621556135,-23.987
58.0,101.103,-4.429745962155613,-23.982
58.1,101.151,-4.279745962155612,-23.977
58.2,101.196,-4.129745962155612,-23.972
58.3,101.238,-3.978745962155612,-23.967
58.4,101.278,-3.826745962155613,-23.962
58.5,101.316,-3.6737459621556123,-23.957
58.6,101.352,-3.520745962155612,-23.952
58.7,101.385,-3.367745962155613,-23.947
58.8,101.415,-3.2137459621556133,-23.942
58.9,101.444,-3.058745962155612,-23.937
59.0,101.469,-2.9037459621556128,-23.932
59.1,101.493,-2.7487459621556134,-23.927
59.2,101.514,-2.592745962155613,-23.922
59.3,101.532,-2.4367459621556122,-23.917
59.4,101.548,-2.2807459621556134,-23.912
59.5,101.562,-2.124745962155613,-23.907
59.6,101.573,-1.9677459621556128,-23.902
59.7,101.581,-1.8107459621556128,-23.897
59.8,101.588,-1.6537459621556128,-23.892
59.9,101.591,-1.4967459621556127,-23.887
60.0,101.593,-1.3397459621556127,-23.882
60.1,101.591,-1.1827459621556127,-23.877
60.2,101.588,-1.0257459621556126,-23.872
60.3,101.581,-0.8687459621556126,-23.867
60.4,101.573,-0.7117459621556126,-23.862
60.5,101.562,-0.5547459621556126,-23.857
60.6,101.548,-0.398745962155612,-23.852
60.7,101.532,-0.24274596215561317,-23.847
60.8,101.514,-0.08674596215561259,-23.842
60.9,101.493,0.069254037844388,-23.837
61.0,101.469,0.22425403784438735,-23.832
61.1,101.444,0.3792540378443867,-23.827
61.2,101.415,0.5342540378443879,-23.822
61.3,101.385,0.6882540378443869,-23.817
61.4,101.352,0.8412540378443873,-23.812
61.5,101.316,0.9942540378443869,-23.807
61.6,101.278,1.1472540378443874,-23.802
61.7,101.238,1.2992540378443875,-23.797
61.8,101.196,1.4502540378443873,-23.792
61.9,101.151,1.6002540378443877,-23.787
62.0,101.103,1.7502540378443872,-23.782
62.1,101.053,1.8992540378443872,-23.777
62.2,101.001,2.047254037844387,-23.772
62.3,100.947,2.1952540378443874,-23.767
62.4,100.89,2.3412540378443873,-23.762
62.5,100.831,2.4872540378443873,-23.757
62.6,100.77,2.6312540378443874,-23.752
62.7,100.707,2.7752540378443875,-23.747
62.8,100.641,2.9182540378443873,-23.742
62.9,100.573,3.0592540378443873,-23.737
63.0,100.503,3.2002540378443873,-23.732
63.1,100.43,3.3392540378443876,-23.727
63.2,100.356,3.478254037844387,-23.722
63.3,100.279,3.6152540378443874,-23.717
63.4,100.2,3.750254037844387,-23.712
63.5,100.119,3.885254037844387,-23.707
